Tweet,sentiment
 iwv Is anyon keep count anoth one ⬇️ As mayor urg austin ‘stay home’ vacat mexico follow daug…,Neutral
 nytim get covid vaccin return normal life scienc writer carl zimmer answer question mo…,Neutral
 biscuitsgod coronaviru death novemb sweden nine hundr twentyon norway fifti denmark one hundr fourteen UK eleven thousand seven hundr thirtyon new zealand zero,Storngly Nagative
 rexchapman “it’ import never forget denier were” — took folk fox amp friend ten month two hundr seventi thousand dead am…,Positive
 rexchapman “it’ import never forget denier were” — took folk fox amp friend ten month two hundr seventi thousand dead am…,Positive
 manvstweet far month two day fall river seen covid case month juli august septemb …,Neutral
covid vaccin target organ crime network interpol global alert warn At point is…,Nagative
 ctzebra An unidentifi healthcar worker northern light health bangor main die covid19 late novemb hospit decla…,Storngly Nagative
jenniferjjacob So biden think go averag eight thousand three hundr thirtythre coronaviru death per day rest decemb No,Storngly Nagative
 spiroagnewghost break per wapo new coronaviru case unit state surpass two hundr thousand case singl day wednesday wh…,Neutral
west virginia debut partnership free homeba saliva coronaviru test wednesday,Storngly Positive
 matanevenoff joshuawongcf recent arrest “illegal” protest back two thousand nineteen sinc coronaviru outbreak hongkong…,Storngly Nagative
 johnhudson scoop pompeo wife host multipl holiday parti one 8th floor state dept 900…,Storngly Positive
 nedoppo bluewavesaveu dajacks2 cateweb democrac giaolson6 cosmicactorvist beenthiswayb4 liney1103 srmex katcoulston…,Neutral
 nytim “first you’r go need two shots” zimmer explain “after first shot you’r not fulli vaccin second o…,Neutral
 thehil star tribun see forti percent increa page dedic obituari novemb mostli due coronavirusrel death…,Neutral
Of cour took raven well coronaviru outbreak happen got 45and cour…,Positive
 utobian thi hit Dr zev hard hi protocol not end coronaviru pandem elimin case flu…,Nagative
 spectatorindex IN number peopl hospit US due coronaviru top one hundr thousand,Positive
As societi around world grappl coronaviru pandem servic robot emerg power tool…,Neutral
 nytim “first you’r go need two shots” zimmer explain “after first shot you’r not fulli vaccin second o…,Neutral
 thehil obama say may take coronaviru vaccin TV build trust,Neutral
 eugenegu seem confu mrna coronaviru vaccin work let explain underli biolog star…,Neutral
 jenniferjjacob “I dont want scare anybodi understand fact like lose anoth two hundr fifti thousand peopl dead betwe…,Nagative
two daughter high school new US coronaviru case top two hundr thousand day cdc director issu stark w…,Positive
 jayusmc2 half money treasuri dept coronaviru emerg fund small busi went five recip…,Neutral
 wrexhamafc match postpon wrexham afc vs doverathlet postpon due posit coronaviru test dover squad…,Neutral
 allenanalysi steveschmidt trump put effort stop vote count stop coronaviru,Storngly Nagative
 thehil star tribun see forti percent increa page dedic obituari novemb mostli due coronavirusrel death…,Neutral
 nytim “first you’r go need two shots” zimmer explain “after first shot you’r not fulli vaccin second o…,Neutral
 kylegriffin1 coronaviru rage control unit state peopl desper need relief president…,Nagative
 jessekellydc pro tip get caught violat rule put two reason one think you’r chump won’t…,Neutral
 thesteinlin five hundr fortysix nba player test coronaviru nov two thousand four hundr thirti fortyeight return posit test that’ eightyeight percent o…,Neutral
dashaburn greennewsreport base long experi talk climat denier talk sen a…,Nagative
 shamscharania fortyeight nba player test posit coronaviru five hundr fortysix test initi test phase nov two thousand four hundr thirti sour…,Neutral
 annfbk816 In solidar us shelter home without access hairdress sen kyrsten sinema wear one thousand two hundr ninetynin purple…,Neutral
live updat new US coronaviru case top two hundr thousand day cdc director issu stark warn washington…,Positive
 beaureport nfl suspend steeler roster break coronaviru protocol By play raven,Positive
 nbcnew presidentelect biden coronaviru roundtabl “I don’t want scare anybodi understand fact likely…,Nagative
 yashar secretari state mike pompeo invit hundr indoor holiday parti state depart subordin warned…,Positive
 mariamgroz bkive nyc close school three posit reopen weekli test nyc seen worst covid19 learned…,Storngly Nagative
 aawayn new american whove surviv covid19 deni life insur By wheelerlydia,Neutral
consid attend greenwoodsc chamber event knew maskwear would not taken seriou by…,Neutral
 cnnpolit former presid barack obama say might get coronaviru vaccin TV show safe ht…,Positive
 newtralgroundz freezi street announc close perman dec15 due unforeseen circumst amid corona…,Neutral
 isabellacueto We know sever correct offic seventeen posit expo covid went larg gather unaffiliat…,Neutral
eighteen inmat monro counti jail test posit coronaviru two hospit If have…,Neutral
 bradrossto covid19 novel coronaviru emphasi novel It new scienc still learn No one know longte…,Positive
 chloeleshn colleagu tell paul glass tri retir three time kept come back He cna brian center decad he…,Neutral
 shamscharania fortyeight nba player test posit coronaviru five hundr fortysix test initi test phase nov two thousand four hundr thirti sour…,Neutral
 williamshatn My fellow canadian govern canada develop phone app prevent measur covid exposur L…,Positive
 trishregan appar god answer prayer thi articl prove msm away presid https…,Positive
director cdc warn nation face devast winter predict total death from…,Storngly Nagative
 johnhudson scoop pompeo wife host multipl holiday parti one 8th floor state dept 900…,Storngly Positive
 jenleecbc albertan wait next summer vaccin premier say cbc new,Neutral
 johnhudson scoop pompeo wife host multipl holiday parti one 8th floor state dept 900…,Storngly Positive
 drdenagrayson We need presid acknowledg seriou threat deadli coronaviru actual care hundr of…,Nagative
 jessekellydc pro tip get caught violat rule put two reason one think you’r chump won’t…,Neutral
 adriennelaf plea make time photo thank good photograph document catastroph for…,Storngly Positive
 odant whi place mandatori mask keep get spike coronaviru,Neutral
 scotgov first coronaviru vaccin approv use UK thi mean we’ll start give inject tuesday eight D…,Neutral
AP fact check trump distort militari role vaccin,Nagative
donald trump jare kushner receiv 365m ppp loan money intend small busi report say via rp…,Neutral
 cdcgov cdc provid public health agenc option shorten length quarantin situat quarantin length…,Neutral
 nytim get covid vaccin return normal life scienc writer carl zimmer answer question mo…,Neutral
 johnhudson scoop pompeo wife host multipl holiday parti one 8th floor state dept 900…,Storngly Positive
 mattmurph24 two thousand six hundr fiftyfour new coronaviru death,Neutral
 johnhudson scoop pompeo wife host multipl holiday parti one 8th floor state dept 900…,Storngly Positive
 joewarmington farid sediqi doesn’t luxuri isol coronaviru 4kid feed it’ not easi five…,Neutral
 realtuckfrump kati porter pummel mnuchin At hear He call question ‘ridiculous’,Neutral
 shamscharania fortyeight nba player test posit coronaviru five hundr fortysix test initi test phase nov two thousand four hundr thirti sour…,Neutral
⁦nhl⁩ move cautiou start train camp season still hold covid19 labor…,Neutral
senior famili hoboken start go hungri start coronaviru pandem group loc…,Neutral
 joewarmington farid sediqi doesn’t luxuri isol coronaviru 4kid feed it’ not easi five…,Neutral
 rexchapman “it’ import never forget denier were” — took folk fox amp friend ten month two hundr seventi thousand dead am…,Positive
 alexneilsnp alexsalmond jointli publish new paper contain fivepoint action plan tackl tsunami job…,Neutral
 crewcrew As white hou gear holiday parti amid control pandem remind trump action put white ho…,Positive
 ryanintheu friend hang thi wait us side covid via travelcuddli travel natur paradise…,Positive
 tomgerend wow north KC highschool best band director land Ms epperson nytim make KC proud le…,Storngly Positive
 captmarkkelli pandem worsen arizona i’v talk public health econom expert make sure th…,Nagative
 todayshow unit kingdom grant emerg approv pfizer’ coronaviru vaccin overnight vaccin set b…,Positive
 drdenagrayson never forgiv trump gop ly love one die watch pass cov…,Storngly Positive
 shamscharania fortyeight nba player test posit coronaviru five hundr fortysix test initi test phase nov two thousand four hundr thirti sour…,Neutral
US coronaviru hospit near one hundr thousand via youtub third spike — two thousand five hundr die everi day — thanksgiv,Storngly Nagative
brandonmwalsh82 abc7chicago thi stat sep one two thousand twenti,Neutral
 colyou hey spencerjcox would like congratul coronaviru taskforc achiev forti posit rate unbelievab…,Positive
 johnhudson scoop pompeo wife host multipl holiday parti one 8th floor state dept 900…,Storngly Positive
 wbir knox counti report seven covid19 death three hundr ninetyf case current hospit hit yet anoth new high today ht…,Storngly Nagative
 nytim “first you’r go need two shots” zimmer explain “after first shot you’r not fulli vaccin second o…,Neutral
washingtonian coronaviru rsvp plu one denauguralparti,Neutral
