Tweet,sentiment
pay attent mental wellb import ❤️ here nine practic help maintain good mental h…,Strongly Positive
 eater As alreadyestablish curfew hour ten pm sunday bay area restaur must shut sitdown dine operatio…,Neutral
 amysiskind how anoth week gone mcconnel get away not bring coronaviru relief bill senat floor…,Negative
 drdenagrayson reinfect coronaviru rel rare thu far time pass peopl immun especially…,Neutral
 reuter US leader urgent call american wear mask threaten even drastic stayathom order death from…,Strongly Negative
 maddow coronaviru trace wastewat massachusett treatment plant catchment area includ boston look compar t…,Neutral
 sethklamann good afternoon happi friday there 252222 coronaviru case colorado more 4500 new case anothe…,Positive
 tony15202 laurenboebert repkenbuck how mani coronaviru kill rack,Strongly Negative
 aphealthsci expert say pandem left health care organ vulner ransomwar attack cut access di…,Negative
 stormris the cdc shorten recommend length time quarantin after exposur covid19 😳😷 coronaviru coronavirusup…,Positive
 abc7new the cdcgov updat guidanc includ univers wear mask indoor outsid social distanc isn…,Neutral
 amyklobuchar My dad husband got coronaviru year they recov forev thank cannot…,Positive
 rexchapman “it’ import never forget denier were” — took folk fox amp friend ten month 270000 dead am…,Positive
 reuter biden plan scaledback inaugur avoid spread coronaviru crowd,Negative
grandeportugal1 vettergreenart anthonyfurey sure bud there’ conspiraci kill peopl blame so…,Strongly Negative
anacabrera Of cours chief justic patienc roggensack ye the justic blame state covid outbreak meat…,Negative
 reuter pfizer say suppli chain challeng contribut slash target covid19 vaccin dose two thousand twenti h…,Negative
coronaviru realli kill chanc phone booth comeback heartbreak 😩,Strongly Negative
 eugenegu some peopl liter use phone contain mani microchip track everi move whole gp satellit networ…,Neutral
 dwuhlfelderlaw how florida gov desanti misl public covid crisi,Neutral
 AP joe biden say ask american commit one hundr day wear mask one first act presid He stop just…,Neutral
thenbacentr bendowsett breakin they test coronaviru,Neutral
 robertcooper58 expresid fill leadership vacuum trump ignor worsen pandem,Strongly Negative
 gop thirtyeight time sinc summer democrat vote covid reliefw think covid relief f…,Positive
 gop thirtyeight time sinc summer democrat vote covid reliefw think covid relief f…,Positive
virginia counti vote To reject gov northam coronaviru restrict thi counti reside…,Strongly Negative
 chicagosmayor We track lose 1000 chicagoan coronaviru end year thi not polit thi is…,Negative
white hous coronaviru task forc report rais concern alabama,Neutral
 thiswooli there truli disgust peopl post absolut trash internet here deplor …,Strongly Negative
rapcaviar spotifi lilbaby4pf gunnersellwhit chinatownmarket shut UP sit down mmmm …,Neutral
 appolit presid donald trump republican nation committe rais 2075 million sinc elect day presiden…,Neutral
 npr when state kansa issu mask mandat eightyon counti opt research found coronaviru infect rate rose sha…,Neutral
 newportchamb nbcc video updat shut downnewsom issu new region stay At home order governor newsom issu new region stay…,Neutral
 stavernis more 100000 american hospit covid,Neutral
 dranthoni ask ami how address racial slur use workplac thursday thursdaymorn thursda…,Neutral
911 In singl day 2833 dead coronaviru yesterday via youtub,Strongly Negative
 carorcum iowa data the coronaviru kill four time number iowan die flu pneumonia last y…,Strongly Negative
 adakirschn not long time accord articl I 2nd last line when can get coronaviru vaccin amer…,Neutral
 leahmcelrath it’ happen more peopl die yesterday covid19 die 911 3157 death one day,Strongly Negative
unbeliev,Neutral
interest read stan grant ‘thi bigger coronaviru australia well weight divisi…,Strongly Positive
here live updat thursday dec 3,Neutral
 sharemind opinion when can get coronaviru vaccin america the new york time,Neutral
 mmfa new fox undermin public health measur 1000 coronaviru segment sinc septemb one https…,Neutral
 gop thirtyeight time sinc summer democrat vote covid reliefw think covid relief f…,Positive
 bnodesk itali report nearli 1000 coronaviru death deadliest day record new case 23225 In hospit 31772 682 in…,Strongly Negative
 grynbaum juan william fox new test posit coronaviru quarantin per two sourc fox new say the five…,Neutral
 npr former presid barack obama georg W bush bill clinton say theyr will publicli take coronaviru vaccin it…,Neutral
few pharmaceut product pfizer moderna’ coronaviru vaccin requir low temperatur tha…,Negative
 wral break new town youngsvil plan hold christma parad saturday ignor governor order,Neutral
 grynbaum juan william fox new test posit coronaviru quarantin per two sourc fox new say the five…,Neutral
 azd flagstaff — medic profession serv navajo nation made urgent plea resid thursday stay home coronavirus…,Positive
one thing despis republican idol reagan much longterm dama…,Neutral
worker forc go back unsaf occup even underli condit make espe…,Neutral
 appolit presid donald trump republican nation committe rais 2075 million sinc elect day presiden…,Neutral
trevor may relish access challeng join met amn amnewyork sign covid19 newsle…,Positive
 robertcooper58 expresid fill leadership vacuum trump ignor worsen pandem,Strongly Negative
 walterolson delay way the feder aviat administr month weigh whether allow nation’ tha…,Negative
 anthonyfurey belgium’ health minist admit “shop not realli involv risk” store simpli shut…,Positive
 appolit presid donald trump republican nation committe rais 2075 million sinc elect day presiden…,Neutral
 lovenature20 nightmarish 1984esqu scene rotterdam friday drone citi tell peopl go home C…,Neutral
 cnn coronaviru vaccin almost readi what question join andersoncoop drsanjaygupta corona…,Positive
 coloradosun distribut test covid19 vaccin hit snag colorado deliveri never come,Neutral
 annemccloynew whi not forget polit releas number today ask nygovcuomo bipartisan nurs home hearings…,Positive
 bnodesk new US coronaviru death toll hit 275000,Strongly Negative
 drericd new—th coronaviru US middecemb 2019 week offici identifi china according…,Neutral
 tomlevenson MA lost control epidem today number almost 6000 new case break yesterday record 4600 fortynin mo…,Negative
 abc latest former presid barack obama georg W bush bill clinton offer get vaccin front camera w…,Neutral
 lotusoak2 hydroxychloroquin rate effect therapi doctor coronaviru global survey C…,Neutral
 AP joe biden say ask american commit one hundr day wear mask one first act presid He stop just…,Neutral
 givewp see one group use givewp help keep commun mask safe 😷,Strongly Positive
 catchthebabi former presid obama bush clinton volunt get coronaviru vaccin publicli prove safe,Neutral
 cbsnewyork doctor offer cope strategi parent children mental toll coronaviru pandem show sign of…,Neutral
 thaddeusrussel run free advertis unregist youtub channel busi california defi new…,Strongly Positive
 dwuhlfelderlaw how florida gov desanti misl public covid crisi,Neutral
 guardian UK govern coronaviru death toll exce 60000,Strongly Negative
 nytim new york citi sevenday averag daili posit coronaviru test rate rose 5 first time sinc may nones…,Neutral
 yahoonew ilhan omar renew push cancel rent mortgag payment coronaviru pandem …,Negative
 chrisburkeshay susiec terrif piec outlin health care consolid made us vulner pandem our s…,Positive
 nixw20 coupl san franciso test posit coronaviru still board unit airlin flight hawaii both a…,Neutral
 progintl If amazon ceo jeff bezo gave everi amazon worker 105000 bonu he’d still rich start coronavir…,Strongly Positive
 AP joe biden say ask american commit one hundr day wear mask one first act presid He stop just…,Neutral
 deadlinewh america break point We run word adequ describ much suffer take place our…,Strongly Negative
 10tv obama bush clinton volunt publicli get covid19 vaccin show safe 10tv,Positive
 mrberman I don’t like see what’ come peopl know”,Positive
 mailonlin how chines cronyism secreci bureaucraci allow covid19 spread,Positive
unit state coronaviru case 14400756 death 281119 group led BY gop thi IS ON there hands…,Strongly Negative
 leslieoo7 desanti put ron coronaviru,Neutral
 sunoolland followtrick sdv bt blackpink exo 18 coronaviru porn thread au terminada nsfw fancam armi edit jikook taekook felip n…,Neutral
donald trump stay silent US see record 2804 coronaviru death day via guardian,Strongly Negative
 nixw20 coupl san franciso test posit coronaviru still board unit airlin flight hawaii both a…,Neutral
 pacoaudij “politician health profession comment europ US question britain’ decis fasttrack a…,Neutral
the coupl travel 4yearold child polic said,Neutral
coronaviru how get sleep lockdown,Neutral
 gardenmorning13 trump want credit coronaviru vaccin should get credit vaccin,Strongly Positive
 juliebrexitdon john4brexit it’ lost coronaviru measur,Negative
 nydailynew An oregon doctor record boast neither staff wear facial protect treat patient he…,Strongly Positive
 gop thirtyeight time sinc summer democrat vote covid reliefw think covid relief f…,Positive
 ctvnew man premier brian pallist made emot plea resid stay apart holiday also issu warn …,Positive
 independ onli US brazil india mexico suffer death covid UK,Strongly Negative
 atrupar At anoth point giuliani expos coronaviru like normal peopl breath air ask woman sit next hi…,Positive
lock entir countri coronaviru like put japanes american concentr c…,Positive
 abc world war II veteran major wooten releas hospit battl coronaviru surround health care workers—who…,Negative
 schneiderleonid “you know love brit they’r great they’r good scientist took data pfizer compan…,Strongly Positive
 jeffkay for oppos edict propos situat avail icu hospit bed for…,Neutral
marcorubio china pay 💰price coronaviru nineteen usa 🇺🇸 and worldchina big mistak mani peop…,Negative
 reutersbiz sampp five hundr fall record high follow report pfizer slash target rollout coronaviru vaccin…,Negative
